CIK#,Ticker,Subsidiaries
55067,k,Kellogg Caribbean Inc.
55067,k,"Kellogg Caribbean Services Company, Inc."
55067,k,Kellogg Chile Inc.
55067,k,Kellogg Company East Africa Limited
55067,k,"Kellogg Company Mexico, S. de R.L. de C.V."
55067,k,Kellogg Company of Great Britain Limited
55067,k,Kellogg Company of Ireland Limited
55067,k,Kellogg Company of South Africa (Pty.) Ltd.
55067,k,Kellogg Costa Rica S. de R.L.
55067,k,"Kellogg de Centro America, S.A."
55067,k,"Kellogg de Colombia, S.A."
55067,k,"Kellogg de Mexico, S. de R.L. de C.V."
55067,k,Kellogg de Peru S.R.L.
55067,k,Kellogg Ecuador C. LTDA.
55067,k,"Kellogg El Salvador, Ltda. de C.V."
55067,k,"Kellogg España, S.L."
55067,k,Kellogg Europe Company Limited
55067,k,Kellogg Europe Finance Limited
55067,k,Kellogg Europe Services Limited
55067,k,Kellogg Europe Trading Limited
55067,k,Kellogg Europe Treasury Services Limited
55067,k,Kellogg European Logistics Services Company Limited
55067,k,Kellogg European Services Support SRL
55067,k,"Kellogg Fearn, Inc."
55067,k,"Kellogg Funding Company, LLC"
55067,k,Kellogg Group Limited
55067,k,Kellogg Group S.a.r.l.
55067,k,"Kellogg Group, LLC"
55067,k,Kellogg Hellas Single Member Limited Liability Company
55067,k,Kellogg Holding Company Limited
55067,k,Kellogg Company Subsidiaries
55067,k,"Kellogg Holding, LLC"
55067,k,Kellogg Hong Kong Holding Company Limited
55067,k,Kellogg Hong Kong Private Limited
55067,k,Kellogg India Private Limited
55067,k,Kellogg International Holding Company
55067,k,Kellogg Irish Holding Limited
55067,k,Kellogg Italia S.p.A.
55067,k,Kellogg Italia S.p.A.
55067,k,Kellogg Kayco
55067,k,Kellogg Latin America Holding Company (One) Limited
55067,k,Kellogg Latin America Holding Company (Two) Limited
55067,k,"Kellogg Latvia, Inc."
55067,k,Kellogg Lux I S.ar.l.
55067,k,Kellogg Lux III S. ar L.
55067,k,Kellogg Lux V S.a.r.l.
55067,k,Kellogg Lux VI S.ar.l.
55067,k,Kellogg Management Services (Europe) Limited
55067,k,Kellogg Manchester Limited
55067,k,"Kellogg Manufacturing España, S.L."
55067,k,Kellogg Marketing and Sales Company (UK) Limited
55067,k,Kellogg Med Gida Ticaret Limited Sirketi*
55067,k,Kellogg Netherlands Holding B.V.
55067,k,Kellogg North America Company
55067,k,Kellogg Northern Europe GmbH
55067,k,Kellogg Pakistan (Private) Limited
55067,k,Kellogg Philippines Inc.
55067,k,Kellogg Poland Services sp.zoo
55067,k,Kellogg Rus LLC
55067,k,Kellogg Sales Company
55067,k,Kellogg Services GmbH
55067,k,"Kellogg Servicios, S.C."
55067,k,Kellogg Snacks Financing Limited
55067,k,Kellogg Snacks Holding Company Europe Limited
55067,k,Kellogg Superannuation Pty. Ltd.
55067,k,Kellogg Supply Services (Europe) Limited
55067,k,Kellogg Sur America SpA
55067,k,"Kellogg Talbot, LLC"
55067,k,Kellogg Tolaram Eswatini (Proprietary) Limited*
55067,k,Kellogg Tolaram Nigeria Limited*
55067,k,Kellogg Tolaram Noodles Egypt L.L.C.*
55067,k,Kellogg Tolaram Noodles Singapore Pte. Ltd.*
55067,k,Kellogg Tolaram South Africa (Pty) Ltd*
55067,k,Kellogg Treasury Services Company
55067,k,Kellogg Transition MA&P L.L.C.
55067,k,Kellogg U.K. Holding Company Limited
55067,k,Kellogg UK Minor Limited
55067,k,Kellogg UK Services Limited
55067,k,Kellogg USA LLC
55067,k,"Kellogg's Produits Alimentaires, S.A.S."
55067,k,Kelmill Limited
55067,k,Kelpac Limited
55067,k,KJAL Limited
55067,k,Klux A Sarl
55067,k,Kellogg Company Subsidiaries
55067,k,Klux B Sarl
55067,k,K-One Inc.
55067,k,KPAR Limited
55067,k,KT International Finance SRL
55067,k,KT ROA PTE. LTD.*
55067,k,KT-LFTZ Enterprise*
55067,k,KTRY Limited
55067,k,K-Two Inc.
55067,k,Mass Food International SAE
55067,k,Mass Food SAE
55067,k,Mass Trade for Trade and Distribution SAE
55067,k,McCamly Plaza Hotel Inc.
55067,k,Multipro Consumer Products Limited*
55067,k,Multipro Private Limited*
55067,k,Multipro Singapore Pte. Ltd*
55067,k,Nhong Shim Kellogg Co. Ltd.
55067,k,Nikko Industries (Nigeria) Ltd*
55067,k,Nordisk Kellogg's ApS
55067,k,North America Cereal Co.
55067,k,Padua Ltda
55067,k,Parati Industria e Comercio de Alimentos Ltda
55067,k,Portable Foods Manufacturing Company Limited
55067,k,Prime Bond Cyprus Holding Company Limited
55067,k,Prime Bond Holdings Limited
55067,k,Pringles Australia Pty Ltd
55067,k,Pringles Hong Kong Limited
55067,k,Pringles International Operations Sarl
55067,k,Pringles Japan G.K.
55067,k,Pringles LLC
55067,k,Pringles Manufacturing Company
55067,k,Pringles Overseas Holdings Sarl
55067,k,Pringles S.a r.l.
55067,k,"Pronumex, S de R.L. de C.V."
55067,k,PRUX S.a r.l.
55067,k,Rondo Food Manufacturing S.A.E.
55067,k,RX Bar UK Limited
55067,k,RXBRANDS Canada ULC
55067,k,Saragusa Frozen Foods Limited
55067,k,"Servicios Argkel, S.C."
55067,k,"Shaffer, Clarke & Co., Inc."
55067,k,Specialty Cereals Pty Limited
55067,k,Specialty Foods L.L.C.
55067,k,Stretch Fibres (Nigeria) Ltd.*
55067,k,"Sunshine Biscuits, L.L.C."
55067,k,The Eggo Company
55067,k,The Healthy Snack People Pty Limited
55067,k,Trafford Park Insurance Limited
55067,k,Uma Investments sp. z o.o.
55067,k,Wimble Manufacturing Belgium BVBA
55067,k,Wimble Services Belgium BVBA
55067,k,"Worthington Foods, Inc."
55529,kequ,Kewaunee Labway India Pvt. Ltd.
55529,kequ,Kewaunee Scientific Corporation India Pvt. Ltd.
55529,kequ,Kewaunee Scientific Corporation Singapore Pte. Ltd.
55529,kequ,"Kewaunee Scientific (Suzhou) Co., Ltd."
55529,kequ,Koncepo Scientech International Pvt. Ltd.
55785,kmb,"Bacraft Industria de Papel Ltda., Brazil"
55785,kmb,"Badgers LLC, Delaware"
55785,kmb,"Beco, Inc., Wisconsin"
55785,kmb,"Colombiana Kimberly Colpapel S.A., Colombia"
55785,kmb,"Delaware Overseas Finance, Inc., Wisconsin"
55785,kmb,"Durafab, LLC, Wisconsin"
55785,kmb,"Excell Paper Sales Company, Pennsylvania"
55785,kmb,"Gerinconfort Industria e Comercio de Productos Higienicos Ltda., Brazil"
55785,kmb,"Harquahala Mountain Farms, LLC, Arizona"
55785,kmb,"Hoosiers LLC, Delaware"
55785,kmb,"Housing Horizons, LLC, Texas"
55785,kmb,"I-Flow, LLC, Delaware"
55785,kmb,"Jackson Products, Inc., Wisconsin"
55785,kmb,"K-C Advertising, Inc., Wisconsin"
55785,kmb,"K-C AFC Manufacturing, S. de R.L. de C. V., Mexico"
55785,kmb,"K-C Equipment Finance LP, United Kingdom"
55785,kmb,"K-C Guernsey I Limited, Isle of Guernsey"
55785,kmb,"K-C Guernsey II Limited, Isle of Guernsey"
55785,kmb,"K-C (Hong Kong II) Limited, Hong Kong"
55785,kmb,"K.C.S.A. Holdings (Pty) Limited, South Africa"
55785,kmb,"Kalayaan Land Corporation, Philippines"
55785,kmb,"KCA Super Pty Limited, Australia"
55785,kmb,"KCSSA East Africa Limited, Kenya"
55785,kmb,"KCSSA West Africa Limited, Nigeria"
55785,kmb,"Kimberly Bolivia S.A., Bolivia"
55785,kmb,"Kimberly Clark MEA DMCC, Dubai"
55785,kmb,"Kimberly-Clark (China) Company Ltd, China"
55785,kmb,"Kimberly-Clark (Cyprus) Limited, Cyprus"
55785,kmb,"Kimberly-Clark (Hong Kong) Limited, Hong Kong"
55785,kmb,"Kimberly-Clark (Nanjing) Care Products Co. Ltd., China"
55785,kmb,"Kimberly-Clark (Nanjing) Personal Hygienic Products Company Limited, China"
55785,kmb,"Kimberly-Clark (Tianjin) Care Products Co., Ltd., China"
55785,kmb,"Kimberly-Clark (Trinidad) Ltd., Trinidad & Tobago"
55785,kmb,"Kimberly-Clark (Wuxi) Equipment Technology Co., Ltd., China"
55785,kmb,"Kimberly-Clark Amsterdam Holdings, B.V., Netherlands"
55785,kmb,"Kimberly-Clark Argentina S.A., Argentina"
55785,kmb,"Kimberly-Clark Asia Holdings Pte. Ltd, Singapore"
55785,kmb,"Kimberly-Clark Asia Pacific Headquarters Pte Ltd, Singapore"
55785,kmb,"Kimberly-Clark Asia Pacific Pte. Ltd, Singapore"
55785,kmb,"Kimberly-Clark Atlantic Holding Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Australia Holdings Pty Limited, Australia"
55785,kmb,"Kimberly-Clark Australia Pty. Limited, Australia"
55785,kmb,"Kimberly-Clark B.V., Netherlands"
55785,kmb,"Kimberly-Clark BV, Belgium"
55785,kmb,"Kimberly-Clark Bahrain Holding Company S.P.C., Bahrain"
55785,kmb,"Kimberly-Clark Brasil Holdings Limitada, Brazil"
55785,kmb,"Kimberly-Clark Brasil Industria e Comercio de Produtos de Higiene Ltda, Brazil"
55785,kmb,"Kimberly-Clark Brazil Holdings, LLC, Delaware"
55785,kmb,"Kimberly-Clark Canada International Holdings Inc., Canada"
55785,kmb,"Kimberly-Clark Cayman Islands Company, Cayman Islands"
55785,kmb,"* Kimberly-Clark Central American Holdings, S.A., Panama"
55785,kmb,"Kimberly-Clark Chile S.A., Chile"
55785,kmb,"Kimberly-Clark Commercial, Inc., Wisconsin"
55785,kmb,"Kimberly-Clark Commercial, LLC Delaware"
55785,kmb,"Kimberly-Clark Costa Rica Limitada, Costa Rica"
55785,kmb,"Kimberly-Clark de Centro America, Limitada de Capital Variable, El Salvador"
55785,kmb,"Kimberly-Clark de Honduras, S.de R.L. de C.V., Honduras"
55785,kmb,"Kimberly-Clark Dominican Republic S.A., Dominican Republic"
55785,kmb,"Kimberly-Clark Dominican Services SRL, Dominican Republic"
55785,kmb,"Kimberly-Clark Dominicana, S.A., Dominican Republic"
55785,kmb,"Kimberly-Clark Dutch Holdings B.V., Netherlands"
55785,kmb,"Kimberly-Clark Ecuador S.A., Ecuador"
55785,kmb,"Kimberly-Clark Ede Holdings B.V., Netherlands"
55785,kmb,"Kimberly-Clark EMEA GBS Services Spolka Z Ograniczona Odpowiedzialnoscia, Poland"
55785,kmb,"Kimberly-Clark EMEA Holdings Ltd., United Kingdom"
55785,kmb,"Kimberly-Clark Enterprise Inc., Wisconsin"
55785,kmb,"Kimberly-Clark Europe Limited, United Kingdom"
55785,kmb,"Kimberly-Clark European Investment B.V., Netherlands"
55785,kmb,"Kimberly-Clark European Services Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Finance Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Financial Services, Inc., Tennessee"
55785,kmb,"Kimberly-Clark Germany Holding GmbH, Germany"
55785,kmb,"Kimberly-Clark Global Sales, LLC, Wisconsin"
55785,kmb,"Kimberly-Clark GmbH, Austria"
55785,kmb,"Kimberly-Clark GmbH, Germany"
55785,kmb,"Kimberly-Clark Guatemala, Limitada, Guatemala"
55785,kmb,"Kimberly-Clark Holding Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Holding srl, Italy"
55785,kmb,"Kimberly-Clark Holland Holdings B.V., Netherlands"
55785,kmb,"Kimberly-Clark Hygiene Products Private Limited, India"
55785,kmb,"Kimberly-Clark Inc., Canada"
55785,kmb,"Kimberly-Clark India Private Limited, India"
55785,kmb,"Kimberly-Clark Integrated Services Corporation, Wisconsin"
55785,kmb,"Kimberly-Clark Intercontinental Holding Ltd., United Kingdom"
55785,kmb,"Kimberly-Clark International Holding Limited, United Kingdom"
55785,kmb,"Kimberly-Clark International, S. de R.L. Panama"
55785,kmb,"Kimberly-Clark International Services Corporation, Wisconsin"
55785,kmb,"Kimberly-Clark Investment, Inc., Nevada"
55785,kmb,"Kimberly-Clark Israel Ltd, Israel"
55785,kmb,"Kimberly-Clark Israel Marketing Ltd., Israel"
55785,kmb,"Kimberly-Clark Japan Godo Kaisha, Japan"
55785,kmb,"Kimberly-Clark Kazakhstan Limited Liability Partnership, Kazakhstan"
55785,kmb,"Kimberly-Clark Kereskedelmi Kft, Hungary"
55785,kmb,"Kimberly-Clark Latin America Investments, Inc., Wisconsin"
55785,kmb,"Kimberly-Clark Latin America, Inc., Wisconsin"
55785,kmb,"Kimberly-Clark LDA, Portugal"
55785,kmb,"Kimberly-Clark Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Luxembourg Finance S.à r.l., Luxembourg"
55785,kmb,"Kimberly-Clark Luxembourg Financial Holdings S.a.r.l., Luxembourg"
55785,kmb,"Kimberly-Clark Luxembourg Holdings S.à r.l., Luxembourg"
55785,kmb,"Kimberly-Clark Luxembourg International S.a.r.L., Luxembourg"
55785,kmb,"Kimberly-Clark Luxembourg S.à r.l., Luxembourg"
55785,kmb,"Kimberly-Clark Maghreb SARL, Morocco"
55785,kmb,"Kimberly-Clark Magyarorszag Kft., Hungary"
55785,kmb,"Kimberly-Clark Manufacturing (Thailand) Limited, Thailand"
55785,kmb,"Kimberly-Clark Mediterranean Finance Company Ltd., Malta"
55785,kmb,"Kimberly-Clark Netherlands Holdings B.V., Netherlands"
55785,kmb,"Kimberly-Clark Nicaragua & Compania Limitada, Nicaragua"
55785,kmb,"Kimberly-Clark Nicaragua Services & Compania Limitada, Nicaragua"
55785,kmb,"Kimberly-Clark Noordzee Coöperatief U.A., Netherlands"
55785,kmb,"Kimberly-Clark North Asia (HK) Limited, Hong Kong"
55785,kmb,"Kimberly-Clark of South Africa (Pty) Ltd., South Africa"
55785,kmb,"Kimberly-Clark Pacific Finance Company, Cayman Islands"
55785,kmb,"Kimberly-Clark Pacific Holdings Pty Limited, Australia"
55785,kmb,"Kimberly-Clark Palmetto, Inc., Wisconsin"
55785,kmb,"Kimberly-Clark Paper (Shanghai) Co. Ltd, China"
55785,kmb,"Kimberly-Clark Paraguay, S.A., Paraguay"
55785,kmb,"Kimberly-Clark Patriot Holdings, Inc., Cayman Islands"
55785,kmb,"Kimberly-Clark Pension Trusts Ltd., United Kingdom"
55785,kmb,"Kimberly-Clark Personal Hygienic Products Co. Ltd., Beijing, China"
55785,kmb,"Kimberly-Clark Peru S.R.L., Peru"
55785,kmb,"Kimberly-Clark Philippines Inc., Philippines"
55785,kmb,"Kimberly-Clark Polska Sp. Z.o.o., Poland"
55785,kmb,"Kimberly-Clark Products (M) Sdn. Bhd., Malaysia"
55785,kmb,"Kimberly-Clark Produtos Para Saude Limitada, Brazil"
55785,kmb,"Kimberly-Clark Regional Services (M) Sdn. Bhd., Malaysia"
55785,kmb,"Kimberly-Clark SAS, France"
55785,kmb,"Kimberly-Clark S.L.U., Spain"
55785,kmb,"Kimberly-Clark s.r.l., Italy"
55785,kmb,"Kimberly-Clark s.r.o., Czech Republic"
55785,kmb,"Kimberly-Clark Services Asia-Pacific Pty Limited, Australia"
55785,kmb,"Kimberly-Clark Services, Inc., Wisconsin"
55785,kmb,"Kimberly-Clark Singapore Intercontinental Pte. Ltd., Singapore"
55785,kmb,"Kimberly-Clark Singapore Pte. Ltd., Singapore"
55785,kmb,"Kimberly-Clark Southeast Asia Holdings Pte. Ltd., Singapore"
55785,kmb,"Kimberly-Clark Southern Africa (Holdings) (Pty) Ltd., South Africa"
55785,kmb,"Kimberly-Clark Switzerland GmbH, Switzerland"
55785,kmb,"Kimberly-Clark Taiwan, Cayman Islands"
55785,kmb,"Kimberly-Clark Thailand Limited, Thailand"
55785,kmb,"Kimberly-Clark Trading (M) Sdn. Bhd., Malaysia"
55785,kmb,"Kimberly-Clark Trading and Services Limitada, Costa Rica"
55785,kmb,"Kimberly-Clark Treasury Australia Pty Limited, Australia"
55785,kmb,"Kimberly-Clark Tuketim Mallari Sanayi ve Ticaret A.S., Turkey"
55785,kmb,"Kimberly-Clark Tulip Holdings, B.V., Netherlands"
55785,kmb,"Kimberly-Clark U.K. Operations Limited, United Kingdom"
55785,kmb,"Kimberly-Clark Uruguay S.A., Uruguay"
55785,kmb,"Kimberly-Clark USA, LLC, Wisconsin"
55785,kmb,"Kimberly-Clark Utrecht Holdings B.V., Netherlands"
55785,kmb,"Kimberly-Clark Ventures, LLC, Delaware"
55785,kmb,"Kimberly-Clark Vietnam Holdings Pte. Ltd., Singapore"
55785,kmb,"Kimberly-Clark Vietnam Ltd., Vietnam"
55785,kmb,"Kimberly-Clark Worldwide Australia Holdings Pty. Limited, Australia"
55785,kmb,"Kimberly-Clark Worldwide Taiwan Investment Limited, Taiwan"
55785,kmb,"Kimberly-Clark Worldwide, Inc., Wisconsin"
55785,kmb,"KS & J Industria e Comercio Limitada, Brazil"
55785,kmb,"Lava Products Limited, Hong Kong"
55785,kmb,"Limited Liability Company Kimberly-Clark, Russia"
55785,kmb,"Limited Liability Company with Foreign Investment Kimberly-Clark Ukraine, Ukraine"
55785,kmb,"Mimo S.A., Argentina"
55785,kmb,"Minnetonka Overseas Investments Limited, Cayman Islands"
55785,kmb,"P.T. Karya Pratama Nusantara Raya, Indonesia"
55785,kmb,"P.T. Kimberly-Clark Indonesia, Indonesia"
55785,kmb,"P.T. Maju Andalan, Indonesia"
55785,kmb,"P.T. Softex Indonesia, Indonesia"
55785,kmb,"Ridgeway Insurance Company Limited, Bermuda"
55785,kmb,"SK Corporation, Taiwan"
55785,kmb,"Softex Holdings Limited, Hong Kong"
55785,kmb,"Softex International Limited, Hong Kong"
55785,kmb,"Taiwan Scott Paper Corporation, Taiwan"
55785,kmb,"Technology Systems S.A., Argentina"
55785,kmb,"Thinx Inc., Delaware"
55785,kmb,"Three Rivers Timber Company, Washington"
55785,kmb,"VOID Technologies Limited, United Kingdom"
55785,kmb,"Yuhan-Kimberly Limited, South Korea"
56873,kr,"84.51 HQ Building Company, LLC "
56873,kr,Alpha Beta Company 
56873,kr,Food 4 Less
56873,kr,Ralphs
56873,kr,"Ansonborough Square Investors I, LLC "
56873,kr,"Ansonborough Square Retail, LLC "
56873,kr,"Bay Area Warehouse Stores, Inc. "
56873,kr,Foods Co.
56873,kr,"Beech Tree Holdings, LLC "
56873,kr,Bleecker Ventures LLC 
56873,kr,Bluefield Beverage Company 
56873,kr,"Box Cutter, Inc. "
56873,kr,Cala Co. 
56873,kr,Food 4 Less
56873,kr,"Cala Foods, Inc. "
56873,kr,Foods Co.
56873,kr,"CB&S Advertising Agency, Inc. "
56873,kr,"Cheeses of All Nations, Inc. "
56873,kr,"Country Oven, Inc. "
56873,kr,"Crawford Stores, Inc. "
56873,kr,"Creedmoor Retail, LLC "
56873,kr,"Dillon Companies, LLC "
56873,kr,Bakers
56873,kr,Baker's Supermarkets
56873,kr,City Market
56873,kr,City Market Fuel Center
56873,kr,City Market Pharmacy
56873,kr,Dillons
56873,kr,Dillons Marketplace
56873,kr,Dillons Pharmacy
56873,kr,Gerbes Supermarkets
56873,kr,Inter-American Products
56873,kr,King Soopers
56873,kr,King Soopers Fresh Fare
56873,kr,King Soopers Fuel Center
56873,kr,King Soopers Marketplace
56873,kr,Peytons Fountain
56873,kr,"Dillon Real Estate Co., Inc. "
56873,kr,Distribution Trucking Company 
56873,kr,"Dotto, Inc. "
56873,kr,"Edgewood Plaza Holdings, LLC "
56873,kr,"Embassy International, Inc. "
56873,kr,"Farmacia Doral, Inc. "
56873,kr,Also Doing Business As:
56873,kr,Axium Healthcare Pharmacy Puerto Rico
56873,kr,Kroger Specialty Pharmacy Puerto Rico
56873,kr,"FM, Inc. "
56873,kr,"FMJ, Inc. "
56873,kr,Also Doing Business As:
56873,kr,FMJ Ecommerce
56873,kr,Fred Meyer Jewelers Mail Order
56873,kr,fredmeyerjewelers.com
56873,kr,littmanjewelers.com
56873,kr,"Food 4 Less GM, Inc. "
56873,kr,"Food 4 Less Holdings, Inc. "
56873,kr,"Food 4 Less Merchandising, Inc. "
56873,kr,"Food 4 Less of California, Inc. "
56873,kr,Food 4 Less
56873,kr,"Food 4 Less of Southern California, Inc. "
56873,kr,"Fred Meyer, Inc. "
56873,kr,"Fred Meyer Jewelers, Inc. "
56873,kr,Fred Meyer Jewelers
56873,kr,Littman Jewelers
56873,kr,"Fred Meyer Stores, Inc. "
56873,kr,Fred Meyer Cork & Tap
56873,kr,Fred Meyer Fuel Center
56873,kr,Fred Meyer Fuel Stop
56873,kr,Fred Meyer Pharmacy
56873,kr,Fred Meyer
56873,kr,Inter-American Products
56873,kr,Peytons Phoenix
56873,kr,QFC
56873,kr,QFC Cork & Tap
56873,kr,QFC Fuel Station/Center
56873,kr,QFC Fuel Stop
56873,kr,Q20 Pub
56873,kr,Quality Food Centers
56873,kr,Swan Island Dairy
56873,kr,Fresh Distribution Services LLC 
56873,kr,Glasswing Labs LLC 
56873,kr,"Glendale/Goodwin Realty I, LLC "
56873,kr,"Grubstake Investments, LLC "
56873,kr,"Harris Teeter, LLC "
56873,kr,Harris Teeter
56873,kr,"Harris Teeter Properties, LLC "
56873,kr,"Harris-Teeter Services, Inc. "
56873,kr,"Harris Teeter Supermarkets, Inc. "
56873,kr,Healthy Options Inc. 
56873,kr,Columbus Central Fill
56873,kr,Postal Prescription Services
56873,kr,"Henpil, Inc. "
56873,kr,Hood-Clayton Logistics LLC 
56873,kr,"HT Fuel DE, LLC "
56873,kr,"HT Fuel NC, LLC "
56873,kr,"HT Fuel SC, LLC "
